0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008613591164118673,0.01350865412988319,0.04855785168632733,0.0039045988082196618,0.0014629957413915473,0.05166838275789142,0.13220998812473603,0.1647342226220536,0.08617543367557087,0.813601940856454,0.0,0.6574929047826154,0.3103903142186485,0.4975925464847111,0.0,0.7322379899612973,0.0,0.0,0.9893864282908114,0.6933416722966729,0.0,0.0,0.285403930588766,0.01945867513172551,0.0,0.06782446109312176,0.0,0.25442904711766945,0.0,0.1295405111798525,0.0,0.0,0.07339394324406416,0.0,0.17328351004145842,0.0,0.06414790607192095,0.0,0.03641603627984941,0.0,0.0011505047979882348,0.00041890168408255266,0.0,0.0,0.03301096613013692,0.0,9.887025397942737e-06,1.108975033527719e-06,0.0,0.008496163010385967,0.0,0.0,0.9960809228143659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0030006026110234903,0.0353312030505654,0.10765453411839794,0.011723929008195631,0.004847510694668476,0.11354261104573576,0.2507581974634895,0.30044001821821026,0.17539631819204063,0.9577149008872508,0.6574929047826154,0.0,0.9260421231561846,0.9990388474912804,0.0,0.0,0.9920582328382471,0.7436301782097866,0.0,0.8791765216976822,0.0,0.0,0.4663233094210256,0.04868826504779691,0.0,0.14322006408524268,0.0,0.42611714312493604,0.0,0.2465623112826997,0.0,0.0,0.15314143311715162,0.0,0.31309202295353505,0.0,0.13658906644188762,0.0,0.08401606227310274,0.0,0.0039006285049502064,0.0015576163471765212,0.0,0.0,0.07717129445619227,0.0,4.9549781957079663e-05,6.4691519380657575e-06,0.0,0.14925381041856853,0.0,0.0,0.603865215655908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003066551330775853,0.005983522932288648,0.02439558045908136,0.0015567762399697883,0.0005411106564653614,0.026133801638617754,0.07481357301075751,0.09604406074485276,0.046210501168967584,0.6622676939961578,0.3103903142186485,0.9260421231561846,0.0,0.0,0.9411942285806003,0.0,0.7603921396509947,0.3839909395461735,0.0,0.5332684877865356,0.0,0.0,0.18094222801780485,0.008914963825463229,0.0,0.035364128926073025,0.0,0.15829390442436453,0.0,0.07310639790831655,0.0,0.0,0.038617925432529066,0.0,0.10175081317116708,0.0,0.033235558014475246,0.0,0.017748452630811835,0.0,0.0004181497486082198,0.00014190215584566071,0.0,0.0,0.015927960390888077,0.0,2.667708497167246e-06,2.665181649376962e-07,0.0,0.2969021663598866,0.0,0.0,0.26997927867643645
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411942285806003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16242599561086032,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011709010448760703,0.01715623172942869,0.059298626860009106,0.005123968609547491,0.0019652611083849137,0.06296503744497277,0.15558637811475304,0.1920678726594791,0.10312406728436975,0.8550262006217872,0.497592546484711,0.9990388474912804,0.0,0.0,1.0,0.0,0.9260421231561845,0.5850574648770738,0.0,0.7416130628299284,0.0,0.0,0.32419426242102045,0.02445459521207189,0.0,0.08187540882256726,0.0,0.2907089738631674,0.0,0.15257236468731616,0.0,0.0,0.08834815098693101,0.0,0.20158828720844116,0.0,0.0775902791537377,0.0,0.04489320780586235,0.0,0.0015539270183211348,0.0005783177581479904,0.0,0.0,0.040822994348743015,0.0,1.4651015433062747e-05,1.7035976931230492e-06,0.0,0.0,0.0,0.0,0.44637068178301476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9920582328382471,0.7603921396509947,0.9260421231561845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07123529380051212,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004578032712158229,0.04858532807542359,0.13943149584987394,0.0169493146936932,0.007262819777953296,0.14658712918598674,0.3069110167353452,0.36253206110287134,0.22023540844347705,0.9860408809820022,0.7322379899612973,0.0,0.0,0.0,0.0,0.0,1.0,0.8130297984078584,0.0,0.9299193029188847,0.0,0.0,0.5407137110081368,0.0658867584693037,0.0,0.18224831924953505,0.0,0.4985408992965707,0.0,0.30216122948581803,0.0,0.0,0.1940317423904572,0.0,0.3765209748292781,0.0,0.1743357267436747,0.0,0.11039795621872694,0.0,0.0058929859280458545,0.0024333160396864902,0.0,0.0,0.10188984011951996,0.0,8.62522225474903e-05,1.1898242908692183e-05,0.0,0.0,0.0,0.0,0.6800822227456667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893864282908114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728327552952611
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014753626998566909,0.02051761059525617,0.06881386174514696,0.006283930124820764,0.0024537898167628722,0.07295104380363016,0.17549159944223894,0.2150997193224647,0.1178221668348207,0.8841555035133123,0.0,0.7436301782097866,0.3839909395461735,0.5850574648770738,0.0,0.8130297984078584,0.0,0.0,1.0,0.7773397736243605,0.0,0.0,0.35587160454101346,0.029010928828074278,0.0,0.09417406452376292,0.0,0.32055448890680427,0.0,0.17220246653304477,0.0,0.0,0.10139833927312629,0.0,0.22537774522374435,0.0,0.08938070862176228,0.0,0.0524762211299199,0.0,0.0019483359333908753,0.0007374021478921633,0.0,0.0,0.04783327452232582,0.0,1.9725016078146547e-05,2.3579219437409454e-06,0.0,0.013197997120293983,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014876768207025331,0.11537748173902891,0.27633534832617745,0.04681345190087371,0.02234271704773082,0.28772037123741934,0.5127615946384663,0.5802673492377991,0.39748946777524585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7673627379043958,0.14906140854513494,0.0,0.34244370726739615,0.0,0.7269112296209822,0.0,0.5067762265501237,0.0,0.0,0.35985253414131874,0.0,0.5965254841709857,0.0,0.3305741648377467,0.0,0.22854100708868558,0.0,0.018589880057096077,0.008492250901098434,0.0,0.0,0.21399415773146838,0.0,0.00041729553227314595,6.797098153048444e-05,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9729880343801861,0.6933416722966729,0.8791765216976822,0.5332684877865354,0.7416130628299284,0.0,0.9299193029188847,0.0,0.7773397736243605,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02758031894957561,0.0,0.0,0.6401811729303926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24532732341581454,0.0,0.0,0.0,0.5004661071835308,0.7525917773072498,0.0,0.0,0.6297167784819752,0.285403930588766,0.4663233094210256,0.18094222801780485,0.32419426242102045,0.0,0.5407137110081368,0.0,0.35587160454101346,0.0,0.0,0.7673627379043958,1.0,0.0,0.3011630248948668,0.0,0.0,0.0,0.9242766951621378,0.0,0.0,0.0,0.0,0.0,0.0,0.8278680855828748,0.0,0.554458464643382,0.0,0.0,0.0,0.0,0.027096228097424863,0.0,0.0,0.39975487946518984,0.0,0.0018787055117696647,0.00036459689961806756,0.0,0.0030105966712691006,0.0,0.0,0.24706269424993466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09427010790408542,0.19931428321787362,0.6812826550360847,0.21748856019740623,0.12751701767391427,0.0,0.0,0.9514188597216584,0.8196692934545085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24842767402618798,0.0,0.7625809831949562,0.0,0.0,0.0,0.9084590097996846,0.0,0.0,0.7816092354479462,0.0,0.0,0.0,0.0,0.0,0.612334168751751,0.0,0.11131079321705681,0.05609234819815771,0.0,0.0,0.0,0.0,0.0012208399681672521,0.0010924980976350976,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919500458006693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13698004053376062,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022056320766120304,0.0037145313537113836,0.0888328540273637,0.008951772210353592,0.0036091784977789064,0.0561362719065028,0.14157444791915355,0.26061377873251107,0.45829434264458707,0.09186972081808555,0.019458675131725528,0.04868826504779691,0.008914963825463229,0.02445459521207191,0.0,0.06588675846930375,0.0,0.029010928828074302,0.0,0.0,0.14906140854513494,0.24842767402618798,0.3011630248948668,0.005637818771789166,1.0,0.07340057461363875,0.6473333041517624,0.11840515683119605,0.5147736518697378,0.13876404002203593,0.46892363280927535,0.0,0.12834352377470915,0.0,0.1846723827644942,0.0,0.06947870981846001,0.0,0.06862426700996813,0.0,0.002887173904838363,0.0009715976202746459,0.0,0.0,0.03608468033298219,0.0,1.2617393440009448e-06,3.4156966661674967e-06,0.0,2.204111004158394e-05,0.0,0.0,0.015113890401930752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703231786183748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473333041517624,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013809191033237958,0.0,0.0,0.0,0.0,0.0,0.0
